,usaf,wban,windir,windspeed,skycond,tempc,dewpoint,tempf,datetime
4009,725090,14739,310,41.0,22000,5.6,24.98,42.08,2016-04-15 04:00:00
4010,725090,14739,320,41.0,22000,5.0,26.060000000000002,41.0,2016-04-15 05:00:00
4012,725090,14739,310,46.0,22000,5.6,26.060000000000002,42.08,2016-04-15 06:00:00
4014,725090,14739,330,36.0,22000,5.0,24.08,41.0,2016-04-15 07:00:00
4015,725090,14739,350,41.0,22000,4.4,23.0,39.92,2016-04-15 08:00:00
4016,725090,14739,350,36.0,22000,3.9,21.92,39.02,2016-04-15 09:00:00
4018,725090,14739,350,31.0,22000,3.3,19.939999999999998,37.94,2016-04-15 10:00:00
4019,725090,14739,340,36.0,22000,3.9,19.04,39.02,2016-04-15 11:00:00
4020,725090,14739,10,51.0,22000,5.6,19.939999999999998,42.08,2016-04-15 12:00:00
4021,725090,14739,30,72.0,22000,7.2,19.04,44.96,2016-04-15 13:00:00
4022,725090,14739,30,93.0,22000,8.3,19.04,46.94,2016-04-15 14:00:00
4023,725090,14739,40,88.0,22000,9.4,15.079999999999998,48.92,2016-04-15 15:00:00
4025,725090,14739,40,98.0,22000,10.0,15.979999999999997,50.0,2016-04-15 16:00:00
4026,725090,14739,80,46.0,22000,8.9,21.02,48.02,2016-04-15 17:00:00
4027,725090,14739,90,41.0,22000,9.4,26.96,48.92,2016-04-15 18:00:00
4029,725090,14739,80,67.0,22000,10.6,24.98,51.08,2016-04-15 19:00:00
4030,725090,14739,70,72.0,22000,10.6,26.96,51.08,2016-04-15 20:00:00
4031,725090,14739,70,67.0,22000,10.0,28.94,50.0,2016-04-15 21:00:00
4033,725090,14739,80,51.0,22000,10.0,28.94,50.0,2016-04-15 22:00:00
4034,725090,14739,60,41.0,22000,10.0,24.98,50.0,2016-04-15 23:00:00
4035,725090,14739,50,36.0,22000,8.9,24.98,48.02,2016-04-16 00:00:00
4037,725090,14739,40,41.0,22000,8.3,24.08,46.94,2016-04-16 01:00:00
4038,725090,14739,50,21.0,22000,7.2,28.94,44.96,2016-04-16 02:00:00
4039,725090,14739,360,21.0,22000,7.8,28.94,46.04,2016-04-16 03:00:00
4041,725090,14739,360,36.0,22000,7.8,26.060000000000002,46.04,2016-04-16 04:00:00
4042,725090,14739,10,51.0,22000,6.7,24.98,44.06,2016-04-16 05:00:00
4044,725090,14739,10,46.0,22000,6.7,23.0,44.06,2016-04-16 06:00:00
4046,725090,14739,20,62.0,22000,6.7,21.02,44.06,2016-04-16 07:00:00
4047,725090,14739,30,77.0,22000,6.1,21.92,42.980000000000004,2016-04-16 08:00:00
4048,725090,14739,20,57.0,22000,5.6,21.92,42.08,2016-04-16 09:00:00
4050,725090,14739,20,77.0,22000,5.6,21.92,42.08,2016-04-16 10:00:00
4051,725090,14739,10,72.0,22000,5.6,21.02,42.08,2016-04-16 11:00:00
4052,725090,14739,10,98.0,22000,7.2,21.92,44.96,2016-04-16 12:00:00
4054,725090,14739,10,98.0,22000,7.8,24.98,46.04,2016-04-16 13:00:00
4055,725090,14739,20,108.0,22000,8.3,28.04,46.94,2016-04-16 14:00:00
4056,725090,14739,20,113.0,22000,9.4,30.02,48.92,2016-04-16 15:00:00
4058,725090,14739,40,88.0,22000,10.0,30.92,50.0,2016-04-16 16:00:00
4059,725090,14739,40,98.0,22000,11.1,30.02,51.98,2016-04-16 17:00:00
4060,725090,14739,40,82.0,7620,11.7,28.94,53.06,2016-04-16 18:00:00
4062,725090,14739,50,88.0,8230,11.7,28.94,53.06,2016-04-16 19:00:00
4063,725090,14739,70,67.0,9144,10.0,33.08,50.0,2016-04-16 20:00:00
4064,725090,14739,80,51.0,9144,9.4,33.08,48.92,2016-04-16 21:00:00
4066,725090,14739,70,41.0,9144,8.3,33.08,46.94,2016-04-16 22:00:00
4067,725090,14739,80,21.0,9144,7.8,33.08,46.04,2016-04-16 23:00:00
4068,725090,14739,999,0.0,9144,7.2,32.0,44.96,2016-04-17 00:00:00
4070,725090,14739,999,0.0,9144,6.7,33.08,44.06,2016-04-17 01:00:00
4071,725090,14739,30,15.0,22000,6.7,30.92,44.06,2016-04-17 02:00:00
4072,725090,14739,350,26.0,22000,6.7,30.92,44.06,2016-04-17 03:00:00
4074,725090,14739,10,26.0,22000,6.7,30.02,44.06,2016-04-17 04:00:00
4075,725090,14739,350,26.0,22000,5.6,30.92,42.08,2016-04-17 05:00:00
4077,725090,14739,350,36.0,22000,5.6,30.02,42.08,2016-04-17 06:00:00
4079,725090,14739,360,31.0,22000,5.6,30.02,42.08,2016-04-17 07:00:00
4080,725090,14739,10,36.0,22000,3.9,30.02,39.02,2016-04-17 08:00:00
4081,725090,14739,350,31.0,22000,3.9,30.92,39.02,2016-04-17 09:00:00
4083,725090,14739,360,36.0,22000,4.4,30.92,39.92,2016-04-17 10:00:00
4084,725090,14739,340,31.0,22000,5.6,30.92,42.08,2016-04-17 11:00:00
4085,725090,14739,360,36.0,22000,7.2,30.92,44.96,2016-04-17 12:00:00
4087,725090,14739,40,31.0,22000,8.9,28.94,48.02,2016-04-17 13:00:00
4088,725090,14739,999,31.0,22000,10.0,28.04,50.0,2016-04-17 14:00:00
4089,725090,14739,90,36.0,22000,10.0,33.98,50.0,2016-04-17 15:00:00
4091,725090,14739,130,41.0,22000,8.9,37.94,48.02,2016-04-17 16:00:00
4092,725090,14739,130,41.0,22000,9.4,35.06,48.92,2016-04-17 17:00:00
4093,725090,14739,100,36.0,22000,10.6,33.08,51.08,2016-04-17 18:00:00
4094,725090,14739,110,31.0,22000,11.1,35.06,51.98,2016-04-17 19:00:00
4095,725090,14739,110,41.0,22000,11.1,30.92,51.98,2016-04-17 20:00:00
4096,725090,14739,100,36.0,22000,11.7,26.96,53.06,2016-04-17 21:00:00
4098,725090,14739,100,36.0,22000,11.1,24.08,51.98,2016-04-17 22:00:00
4099,725090,14739,110,31.0,22000,10.0,33.98,50.0,2016-04-17 23:00:00
4100,725090,14739,120,36.0,22000,10.6,32.0,51.08,2016-04-18 00:00:00
4102,725090,14739,150,31.0,22000,10.0,33.98,50.0,2016-04-18 01:00:00
4103,725090,14739,210,31.0,22000,9.4,30.92,48.92,2016-04-18 02:00:00
4104,725090,14739,170,31.0,22000,9.4,30.92,48.92,2016-04-18 03:00:00
4106,725090,14739,160,21.0,22000,9.4,30.92,48.92,2016-04-18 04:00:00
4107,725090,14739,160,31.0,22000,8.3,33.08,46.94,2016-04-18 05:00:00
4109,725090,14739,170,31.0,7620,7.8,35.96,46.04,2016-04-18 06:00:00
4111,725090,14739,200,26.0,22000,6.7,33.98,44.06,2016-04-18 07:00:00
4112,725090,14739,220,26.0,22000,6.7,32.0,44.06,2016-04-18 08:00:00
4113,725090,14739,999,0.0,22000,7.2,33.08,44.96,2016-04-18 09:00:00
4115,725090,14739,320,15.0,22000,7.8,30.92,46.04,2016-04-18 10:00:00
4116,725090,14739,320,31.0,7620,9.4,30.02,48.92,2016-04-18 11:00:00
4117,725090,14739,300,21.0,22000,12.8,30.92,55.04,2016-04-18 12:00:00
4119,725090,14739,340,21.0,7620,16.1,32.0,60.980000000000004,2016-04-18 13:00:00
4120,725090,14739,30,36.0,22000,18.9,30.92,66.02,2016-04-18 14:00:00
4121,725090,14739,70,62.0,22000,16.7,35.96,62.059999999999995,2016-04-18 15:00:00
4123,725090,14739,70,88.0,7620,15.0,35.06,59.0,2016-04-18 16:00:00
4124,725090,14739,70,77.0,22000,13.9,33.98,57.02,2016-04-18 17:00:00
4125,725090,14739,80,62.0,7620,11.7,37.04,53.06,2016-04-18 18:00:00
4127,725090,14739,80,46.0,7620,11.1,37.04,51.98,2016-04-18 19:00:00
4128,725090,14739,70,51.0,22000,11.1,37.04,51.98,2016-04-18 20:00:00
4129,725090,14739,110,51.0,22000,10.6,35.96,51.08,2016-04-18 21:00:00
4131,725090,14739,100,62.0,9754,10.0,33.98,50.0,2016-04-18 22:00:00
4132,725090,14739,100,51.0,9754,9.4,33.98,48.92,2016-04-18 23:00:00
4133,725090,14739,90,51.0,3353,8.9,33.08,48.02,2016-04-19 00:00:00
4135,725090,14739,100,36.0,2896,8.3,35.96,46.94,2016-04-19 01:00:00
4136,725090,14739,90,31.0,3048,8.3,35.96,46.94,2016-04-19 02:00:00
4137,725090,14739,100,21.0,3353,7.8,37.04,46.04,2016-04-19 03:00:00
4139,725090,14739,999,0.0,7620,8.3,35.96,46.94,2016-04-19 04:00:00
4140,725090,14739,170,21.0,3658,8.9,32.0,48.02,2016-04-19 05:00:00
4142,725090,14739,120,21.0,3658,8.3,37.04,46.94,2016-04-19 06:00:00
4144,725090,14739,70,36.0,3048,7.8,39.02,46.04,2016-04-19 07:00:00
4145,725090,14739,90,46.0,2743,7.8,39.02,46.04,2016-04-19 08:00:00
4146,725090,14739,40,41.0,2591,7.2,39.02,44.96,2016-04-19 09:00:00
4148,725090,14739,50,46.0,2134,6.7,39.02,44.06,2016-04-19 10:00:00
4149,725090,14739,60,46.0,1981,7.2,39.92,44.96,2016-04-19 11:00:00
4150,725090,14739,30,41.0,1676,7.2,41.0,44.96,2016-04-19 12:00:00
4152,725090,14739,20,77.0,366,8.0,42.8,46.4,2016-04-19 13:00:00
4154,725090,14739,40,46.0,610,8.9,39.92,48.02,2016-04-19 14:00:00
4155,725090,14739,40,51.0,732,8.3,39.02,46.94,2016-04-19 15:00:00
4158,725090,14739,70,62.0,945,9.4,39.92,48.92,2016-04-19 16:00:00
4159,725090,14739,70,51.0,945,8.3,37.94,46.94,2016-04-19 17:00:00
4160,725090,14739,90,36.0,945,9.4,37.94,48.92,2016-04-19 18:00:00
4162,725090,14739,130,46.0,22000,10.0,39.92,50.0,2016-04-19 19:00:00
4163,725090,14739,130,41.0,22000,9.4,39.02,48.92,2016-04-19 20:00:00
4164,725090,14739,120,31.0,22000,8.9,37.04,48.02,2016-04-19 21:00:00
4166,725090,14739,100,31.0,22000,8.9,37.94,48.02,2016-04-19 22:00:00
4167,725090,14739,90,31.0,22000,8.3,39.02,46.94,2016-04-19 23:00:00
4168,725090,14739,999,0.0,22000,7.8,37.94,46.04,2016-04-20 00:00:00
4170,725090,14739,999,0.0,22000,8.3,37.94,46.94,2016-04-20 01:00:00
4171,725090,14739,310,46.0,22000,11.7,26.060000000000002,53.06,2016-04-20 02:00:00
4172,725090,14739,320,41.0,22000,11.7,24.08,53.06,2016-04-20 03:00:00
4174,725090,14739,310,46.0,22000,11.1,24.08,51.98,2016-04-20 04:00:00
4175,725090,14739,300,41.0,22000,10.6,24.98,51.08,2016-04-20 05:00:00
4177,725090,14739,300,51.0,22000,10.0,24.98,50.0,2016-04-20 06:00:00
4179,725090,14739,320,51.0,22000,8.9,26.060000000000002,48.02,2016-04-20 07:00:00
4180,725090,14739,330,62.0,22000,8.3,24.98,46.94,2016-04-20 08:00:00
4181,725090,14739,330,36.0,22000,7.8,24.98,46.04,2016-04-20 09:00:00
4183,725090,14739,320,46.0,22000,7.2,24.98,44.96,2016-04-20 10:00:00
4184,725090,14739,310,46.0,22000,7.8,24.08,46.04,2016-04-20 11:00:00
4185,725090,14739,350,72.0,22000,8.3,19.939999999999998,46.94,2016-04-20 12:00:00
4187,725090,14739,360,62.0,22000,8.9,19.04,48.02,2016-04-20 13:00:00
4188,725090,14739,350,46.0,22000,10.0,19.939999999999998,50.0,2016-04-20 14:00:00
4189,725090,14739,40,51.0,22000,10.6,23.0,51.08,2016-04-20 15:00:00
4191,725090,14739,90,62.0,22000,10.6,28.04,51.08,2016-04-20 16:00:00
4192,725090,14739,110,72.0,22000,10.0,28.04,50.0,2016-04-20 17:00:00
4193,725090,14739,130,62.0,22000,10.0,32.0,50.0,2016-04-20 18:00:00
4195,725090,14739,110,67.0,22000,9.4,28.94,48.92,2016-04-20 19:00:00
4196,725090,14739,110,51.0,22000,10.0,28.94,50.0,2016-04-20 20:00:00
4197,725090,14739,100,51.0,22000,9.4,28.04,48.92,2016-04-20 21:00:00
4199,725090,14739,100,62.0,22000,8.9,28.94,48.02,2016-04-20 22:00:00
4200,725090,14739,110,51.0,22000,8.9,28.04,48.02,2016-04-20 23:00:00
4201,725090,14739,130,36.0,22000,8.9,30.92,48.02,2016-04-21 00:00:00
4203,725090,14739,190,46.0,22000,9.4,28.94,48.92,2016-04-21 01:00:00
4204,725090,14739,210,67.0,22000,8.3,30.92,46.94,2016-04-21 02:00:00
4205,725090,14739,210,57.0,22000,7.8,32.0,46.04,2016-04-21 03:00:00
4207,725090,14739,230,41.0,22000,7.2,30.02,44.96,2016-04-21 04:00:00
4208,725090,14739,230,62.0,22000,7.2,30.02,44.96,2016-04-21 05:00:00
4210,725090,14739,230,46.0,22000,6.7,30.92,44.06,2016-04-21 06:00:00
4212,725090,14739,230,51.0,22000,6.1,32.0,42.980000000000004,2016-04-21 07:00:00
4213,725090,14739,240,46.0,22000,6.1,32.0,42.980000000000004,2016-04-21 08:00:00
4214,725090,14739,260,21.0,22000,6.1,30.92,42.980000000000004,2016-04-21 09:00:00
4216,725090,14739,270,26.0,22000,7.2,32.0,44.96,2016-04-21 10:00:00
4217,725090,14739,250,21.0,22000,8.3,32.0,46.94,2016-04-21 11:00:00
4218,725090,14739,230,21.0,22000,10.0,32.0,50.0,2016-04-21 12:00:00
4220,725090,14739,290,21.0,22000,12.8,30.02,55.04,2016-04-21 13:00:00
4221,725090,14739,999,0.0,22000,15.0,28.94,59.0,2016-04-21 14:00:00
4222,725090,14739,120,26.0,22000,15.0,32.0,59.0,2016-04-21 15:00:00
4224,725090,14739,120,26.0,9144,17.8,28.04,64.04,2016-04-21 16:00:00
4225,725090,14739,120,57.0,9144,16.1,33.08,60.980000000000004,2016-04-21 17:00:00
4226,725090,14739,110,51.0,9144,17.8,37.04,64.04,2016-04-21 18:00:00
4228,725090,14739,120,46.0,9144,18.9,37.94,66.02,2016-04-21 19:00:00
4229,725090,14739,260,67.0,22000,25.0,23.0,77.0,2016-04-21 20:00:00
4231,725090,14739,240,51.0,22000,24.4,21.92,75.92,2016-04-21 21:00:00
4233,725090,14739,270,62.0,22000,24.4,23.0,75.92,2016-04-21 22:00:00
4234,725090,14739,240,67.0,22000,22.8,24.98,73.04,2016-04-21 23:00:00
4235,725090,14739,220,67.0,22000,20.0,33.08,68.0,2016-04-22 00:00:00
4237,725090,14739,230,67.0,22000,18.3,35.96,64.94,2016-04-22 01:00:00
4238,725090,14739,220,62.0,22000,17.8,37.58,64.04,2016-04-22 02:00:00
4239,725090,14739,240,51.0,22000,16.1,37.4,60.980000000000004,2016-04-22 03:00:00
4241,725090,14739,250,51.0,22000,15.6,37.4,60.08,2016-04-22 04:00:00
4242,725090,14739,220,31.0,22000,16.1,37.4,60.980000000000004,2016-04-22 05:00:00
4244,725090,14739,220,26.0,3353,14.4,39.2,57.92,2016-04-22 06:00:00
4246,725090,14739,270,36.0,3353,15.6,37.4,60.08,2016-04-22 07:00:00
4247,725090,14739,270,26.0,3048,16.1,37.4,60.980000000000004,2016-04-22 08:00:00
4248,725090,14739,999,0.0,2743,16.1,39.2,60.980000000000004,2016-04-22 09:00:00
4250,725090,14739,340,26.0,2896,16.7,39.74,62.059999999999995,2016-04-22 10:00:00
4251,725090,14739,999,0.0,3353,17.8,42.260000000000005,64.04,2016-04-22 11:00:00
4252,725090,14739,230,31.0,3658,16.7,43.34,62.059999999999995,2016-04-22 12:00:00
4254,725090,14739,999,0.0,3048,18.3,44.78,64.94,2016-04-22 13:00:00
4255,725090,14739,999,0.0,2743,18.9,44.06,66.02,2016-04-22 14:00:00
4256,725090,14739,180,46.0,4572,20.0,44.96,68.0,2016-04-22 15:00:00
4258,725090,14739,110,15.0,4267,21.7,46.94,71.06,2016-04-22 16:00:00
4259,725090,14739,70,36.0,7620,20.6,48.92,69.08,2016-04-22 17:00:00
4260,725090,14739,80,51.0,7620,18.9,48.92,66.02,2016-04-22 18:00:00
4262,725090,14739,70,51.0,7620,17.2,48.92,62.959999999999994,2016-04-22 19:00:00
4263,725090,14739,180,82.0,7620,25.6,50.0,78.08,2016-04-22 20:00:00
4264,725090,14739,210,82.0,7620,24.4,48.92,75.92,2016-04-22 21:00:00
4266,725090,14739,200,67.0,3048,22.8,51.98,73.04,2016-04-22 22:00:00
4267,725090,14739,300,51.0,3353,20.0,53.96,68.0,2016-04-22 23:00:00
4268,725090,14739,290,26.0,2896,18.3,57.92,64.94,2016-04-23 00:00:00
4270,725090,14739,200,26.0,3353,16.1,57.02,60.980000000000004,2016-04-23 01:00:00
4271,725090,14739,230,31.0,3658,18.3,57.92,64.94,2016-04-23 02:00:00
4272,725090,14739,240,41.0,3658,17.8,57.92,64.04,2016-04-23 03:00:00
4274,725090,14739,280,31.0,3048,18.3,57.02,64.94,2016-04-23 04:00:00
4275,725090,14739,250,57.0,3048,17.8,57.92,64.04,2016-04-23 05:00:00
4277,725090,14739,230,15.0,3048,16.7,59.0,62.059999999999995,2016-04-23 06:00:00
4279,725090,14739,200,26.0,2134,16.1,57.92,60.980000000000004,2016-04-23 07:00:00
4280,725090,14739,260,15.0,2134,16.7,57.92,62.059999999999995,2016-04-23 08:00:00
4281,725090,14739,270,21.0,2743,16.7,57.02,62.059999999999995,2016-04-23 09:00:00
4283,725090,14739,280,26.0,2743,16.7,57.02,62.059999999999995,2016-04-23 10:00:00
4284,725090,14739,320,41.0,2743,16.1,55.94,60.980000000000004,2016-04-23 11:00:00
4285,725090,14739,340,41.0,1981,16.1,55.04,60.980000000000004,2016-04-23 12:00:00
4287,725090,14739,340,46.0,1067,16.1,53.06,60.980000000000004,2016-04-23 13:00:00
4288,725090,14739,330,46.0,914,14.4,51.98,57.92,2016-04-23 14:00:00
4289,725090,14739,320,57.0,853,13.0,50.0,55.4,2016-04-23 15:00:00
4292,725090,14739,320,31.0,640,12.2,48.92,53.96,2016-04-23 16:00:00
4293,725090,14739,60,21.0,975,13.0,51.8,55.4,2016-04-23 17:00:00
4295,725090,14739,90,41.0,1219,12.2,51.08,53.96,2016-04-23 18:00:00
4297,725090,14739,140,36.0,22000,12.2,48.92,53.96,2016-04-23 19:00:00
4298,725090,14739,140,31.0,22000,12.2,46.94,53.96,2016-04-23 20:00:00
4299,725090,14739,130,26.0,22000,12.8,46.04,55.04,2016-04-23 21:00:00
4301,725090,14739,80,26.0,22000,14.4,44.06,57.92,2016-04-23 22:00:00
4302,725090,14739,80,26.0,1829,13.3,42.08,55.94,2016-04-23 23:00:00
4303,725090,14739,999,0.0,1981,13.3,42.08,55.94,2016-04-24 00:00:00
4305,725090,14739,330,57.0,22000,14.4,28.94,57.92,2016-04-24 01:00:00
4306,725090,14739,330,77.0,22000,12.8,19.939999999999998,55.04,2016-04-24 02:00:00
4307,725090,14739,330,77.0,22000,11.7,19.04,53.06,2016-04-24 03:00:00
4309,725090,14739,340,62.0,22000,10.6,19.04,51.08,2016-04-24 04:00:00
4310,725090,14739,330,51.0,22000,9.4,19.04,48.92,2016-04-24 05:00:00
4312,725090,14739,330,46.0,22000,8.3,19.04,46.94,2016-04-24 06:00:00
4314,725090,14739,340,41.0,22000,7.2,19.04,44.96,2016-04-24 07:00:00
4315,725090,14739,350,31.0,22000,7.2,19.04,44.96,2016-04-24 08:00:00
4316,725090,14739,340,31.0,22000,6.1,17.96,42.980000000000004,2016-04-24 09:00:00
4318,725090,14739,340,41.0,22000,5.6,17.96,42.08,2016-04-24 10:00:00
4319,725090,14739,340,36.0,22000,6.1,19.939999999999998,42.980000000000004,2016-04-24 11:00:00
4320,725090,14739,340,46.0,22000,7.2,17.96,44.96,2016-04-24 12:00:00
4322,725090,14739,340,31.0,22000,8.3,17.06,46.94,2016-04-24 13:00:00
4323,725090,14739,999,31.0,22000,9.4,17.96,48.92,2016-04-24 14:00:00
4324,725090,14739,120,57.0,22000,8.3,24.08,46.94,2016-04-24 15:00:00
4326,725090,14739,120,51.0,22000,8.3,26.060000000000002,46.94,2016-04-24 16:00:00
4327,725090,14739,100,51.0,22000,8.3,28.04,46.94,2016-04-24 17:00:00
4328,725090,14739,90,51.0,22000,9.4,28.94,48.92,2016-04-24 18:00:00
4330,725090,14739,110,57.0,22000,9.4,30.92,48.92,2016-04-24 19:00:00
4331,725090,14739,110,67.0,7620,10.0,32.0,50.0,2016-04-24 20:00:00
4332,725090,14739,100,62.0,7620,9.4,32.0,48.92,2016-04-24 21:00:00
4334,725090,14739,100,51.0,7620,8.3,33.98,46.94,2016-04-24 22:00:00
4335,725090,14739,70,36.0,6706,7.8,33.08,46.04,2016-04-24 23:00:00
4336,725090,14739,100,31.0,7620,8.3,33.08,46.94,2016-04-25 00:00:00
4338,725090,14739,130,31.0,7620,8.3,32.0,46.94,2016-04-25 01:00:00
4339,725090,14739,150,26.0,7620,7.8,33.08,46.04,2016-04-25 02:00:00
4340,725090,14739,220,46.0,7620,8.3,30.02,46.94,2016-04-25 03:00:00
4342,725090,14739,200,36.0,22000,7.2,32.0,44.96,2016-04-25 04:00:00
4343,725090,14739,220,31.0,22000,6.7,33.98,44.06,2016-04-25 05:00:00
4345,725090,14739,230,36.0,3048,7.2,35.06,44.96,2016-04-25 06:00:00
4347,725090,14739,230,41.0,2743,7.2,35.96,44.96,2016-04-25 07:00:00
4348,725090,14739,210,21.0,2591,7.8,35.96,46.04,2016-04-25 08:00:00
4349,725090,14739,999,0.0,2591,8.3,37.04,46.94,2016-04-25 09:00:00
4351,725090,14739,200,21.0,2438,7.8,37.04,46.04,2016-04-25 10:00:00
4352,725090,14739,210,15.0,2896,7.8,37.94,46.04,2016-04-25 11:00:00
4353,725090,14739,180,26.0,2286,8.3,39.02,46.94,2016-04-25 12:00:00
4355,725090,14739,190,15.0,2286,8.3,39.92,46.94,2016-04-25 13:00:00
4356,725090,14739,160,21.0,2286,8.9,41.0,48.02,2016-04-25 14:00:00
4357,725090,14739,999,0.0,2134,8.9,39.92,48.02,2016-04-25 15:00:00
4359,725090,14739,999,15.0,2134,9.4,39.02,48.92,2016-04-25 16:00:00
4360,725090,14739,999,0.0,2286,11.7,35.06,53.06,2016-04-25 17:00:00
4361,725090,14739,90,15.0,2438,12.2,28.04,53.96,2016-04-25 18:00:00
4363,725090,14739,120,26.0,2438,12.8,28.04,55.04,2016-04-25 19:00:00
4364,725090,14739,130,46.0,6096,11.1,37.94,51.98,2016-04-25 20:00:00
4365,725090,14739,130,41.0,2134,10.0,41.0,50.0,2016-04-25 21:00:00
4367,725090,14739,130,36.0,6096,11.1,39.02,51.98,2016-04-25 22:00:00
4368,725090,14739,160,21.0,3353,12.2,39.02,53.96,2016-04-25 23:00:00
4369,725090,14739,140,26.0,3353,11.7,39.92,53.06,2016-04-26 00:00:00
4371,725090,14739,150,21.0,2134,11.7,39.92,53.06,2016-04-26 01:00:00
4372,725090,14739,999,0.0,1981,11.7,41.0,53.06,2016-04-26 02:00:00
4373,725090,14739,999,0.0,2286,11.7,41.0,53.06,2016-04-26 03:00:00
4375,725090,14739,360,15.0,2286,12.2,39.92,53.96,2016-04-26 04:00:00
4376,725090,14739,70,26.0,22000,10.0,42.08,50.0,2016-04-26 05:00:00
4378,725090,14739,50,67.0,3048,10.0,35.96,50.0,2016-04-26 06:00:00
4380,725090,14739,60,72.0,3353,8.9,32.0,48.02,2016-04-26 07:00:00
4381,725090,14739,50,72.0,3353,8.3,32.0,46.94,2016-04-26 08:00:00
4382,725090,14739,60,67.0,2286,7.8,33.08,46.04,2016-04-26 09:00:00
4384,725090,14739,70,82.0,1829,7.2,30.02,44.96,2016-04-26 10:00:00
4385,725090,14739,70,82.0,1524,7.2,32.0,44.96,2016-04-26 11:00:00
4386,725090,14739,70,88.0,1402,6.7,30.02,44.06,2016-04-26 12:00:00
4388,725090,14739,80,62.0,1402,6.7,30.92,44.06,2016-04-26 13:00:00
4389,725090,14739,60,82.0,1219,6.1,32.0,42.980000000000004,2016-04-26 14:00:00
4390,725090,14739,60,82.0,1219,5.0,32.0,41.0,2016-04-26 15:00:00
4392,725090,14739,70,93.0,1067,5.0,35.06,41.0,2016-04-26 16:00:00
4394,725090,14739,40,62.0,701,4.4,35.96,39.92,2016-04-26 17:00:00
4396,725090,14739,40,67.0,335,3.9,35.96,39.02,2016-04-26 18:00:00
4398,725090,14739,30,62.0,396,4.4,35.96,39.92,2016-04-26 19:00:00
4399,725090,14739,30,57.0,366,3.9,35.96,39.02,2016-04-26 20:00:00
4400,725090,14739,20,62.0,366,4.4,35.96,39.92,2016-04-26 21:00:00
4402,725090,14739,30,57.0,366,3.9,35.06,39.02,2016-04-26 22:00:00
4403,725090,14739,10,46.0,305,3.3,33.98,37.94,2016-04-26 23:00:00
4404,725090,14739,10,51.0,305,2.8,33.08,37.04,2016-04-27 00:00:00
4406,725090,14739,350,26.0,305,2.8,33.08,37.04,2016-04-27 01:00:00
4407,725090,14739,999,26.0,335,3.3,32.0,37.94,2016-04-27 02:00:00
4408,725090,14739,330,31.0,396,3.3,33.08,37.94,2016-04-27 03:00:00
4410,725090,14739,290,36.0,396,3.3,33.08,37.94,2016-04-27 04:00:00
4412,725090,14739,250,21.0,22000,3.3,33.08,37.94,2016-04-27 05:00:00
4414,725090,14739,240,26.0,22000,3.3,33.08,37.94,2016-04-27 06:00:00
4416,725090,14739,230,21.0,22000,3.3,33.08,37.94,2016-04-27 07:00:00
4417,725090,14739,240,26.0,22000,2.8,33.08,37.04,2016-04-27 08:00:00
4418,725090,14739,290,36.0,22000,3.3,33.08,37.94,2016-04-27 09:00:00
4420,725090,14739,290,36.0,7620,3.3,33.08,37.94,2016-04-27 10:00:00
4421,725090,14739,310,36.0,7620,3.9,33.08,39.02,2016-04-27 11:00:00
4422,725090,14739,310,36.0,22000,5.0,32.0,41.0,2016-04-27 12:00:00
4424,725090,14739,310,31.0,22000,7.8,28.04,46.04,2016-04-27 13:00:00
4425,725090,14739,310,36.0,22000,9.4,26.060000000000002,48.92,2016-04-27 14:00:00
4426,725090,14739,320,26.0,22000,11.1,24.08,51.98,2016-04-27 15:00:00
4428,725090,14739,999,21.0,22000,10.6,28.94,51.08,2016-04-27 16:00:00
4429,725090,14739,150,51.0,22000,12.2,28.94,53.96,2016-04-27 17:00:00
4430,725090,14739,130,36.0,22000,12.8,26.96,55.04,2016-04-27 18:00:00
4432,725090,14739,120,67.0,22000,12.2,35.06,53.96,2016-04-27 19:00:00
4433,725090,14739,110,88.0,22000,12.2,35.06,53.96,2016-04-27 20:00:00
4434,725090,14739,100,46.0,22000,12.2,39.02,53.96,2016-04-27 21:00:00
4436,725090,14739,270,77.0,22000,17.0,23.0,62.6,2016-04-27 22:00:00
4439,725090,14739,200,82.0,22000,12.8,35.06,55.04,2016-04-27 23:00:00
4440,725090,14739,210,82.0,22000,11.7,33.08,53.06,2016-04-28 00:00:00
4442,725090,14739,210,46.0,22000,10.6,33.98,51.08,2016-04-28 01:00:00
