,datetime,demand,abbr,datetime_utc,date,hour,usaf,wban,windir,windspeed,skycond,tempc,dewpoint,tempf
5223,2018-02-13 16:00:00,14509.0,ISNE,2018-02-13 21:00:00,2018-02-13,16,725090,14739,100,36.0,6706,-2.2,12.920000000000002,28.04
5224,2018-02-13 15:00:00,14158.0,ISNE,2018-02-13 20:00:00,2018-02-13,15,725090,14739,130,41.0,22000,-2.2,12.020000000000005,28.04
5225,2018-02-13 14:00:00,14000.0,ISNE,2018-02-13 19:00:00,2018-02-13,14,725090,14739,120,36.0,22000,-1.7,10.04,28.94
5226,2018-02-13 13:00:00,13836.0,ISNE,2018-02-13 18:00:00,2018-02-13,13,725090,14739,80,46.0,22000,-1.7,10.04,28.94
5227,2018-02-13 12:00:00,13984.0,ISNE,2018-02-13 17:00:00,2018-02-13,12,725090,14739,30,31.0,7620,-0.6,8.059999999999999,30.92
5228,2018-02-13 11:00:00,14374.0,ISNE,2018-02-13 16:00:00,2018-02-13,11,725090,14739,340,46.0,7620,-1.7,5.0,28.94
5229,2018-02-13 10:00:00,14885.0,ISNE,2018-02-13 15:00:00,2018-02-13,10,725090,14739,999,31.0,7620,-2.8,6.979999999999998,26.96
5230,2018-02-13 09:00:00,15464.0,ISNE,2018-02-13 14:00:00,2018-02-13,9,725090,14739,350,46.0,7620,-3.3,8.059999999999999,26.06
5231,2018-02-13 08:00:00,15976.0,ISNE,2018-02-13 13:00:00,2018-02-13,8,725090,14739,360,62.0,22000,-3.9,8.96,24.98
5232,2018-02-13 07:00:00,15255.0,ISNE,2018-02-13 12:00:00,2018-02-13,7,725090,14739,340,36.0,22000,-3.9,10.94,24.98
5233,2018-02-13 06:00:00,13429.0,ISNE,2018-02-13 11:00:00,2018-02-13,6,725090,14739,320,46.0,22000,-3.3,8.96,26.06
5234,2018-02-13 05:00:00,12341.0,ISNE,2018-02-13 10:00:00,2018-02-13,5,725090,14739,340,46.0,22000,-3.3,10.04,26.06
5235,2018-02-13 04:00:00,12155.0,ISNE,2018-02-13 09:00:00,2018-02-13,4,725090,14739,330,57.0,22000,-2.8,10.04,26.96
5236,2018-02-13 03:00:00,12073.0,ISNE,2018-02-13 08:00:00,2018-02-13,3,725090,14739,330,46.0,22000,-2.2,10.04,28.04
5237,2018-02-13 02:00:00,12167.0,ISNE,2018-02-13 07:00:00,2018-02-13,2,725090,14739,330,46.0,22000,-1.7,10.94,28.94
5238,2018-02-13 01:00:00,12485.0,ISNE,2018-02-13 06:00:00,2018-02-13,1,725090,14739,310,46.0,22000,-0.6,12.920000000000002,30.92
5239,2018-02-13 00:00:00,13086.0,ISNE,2018-02-13 05:00:00,2018-02-13,0,725090,14739,320,62.0,22000,0.6,12.020000000000005,33.08
5240,2018-02-12 23:00:00,13906.0,ISNE,2018-02-13 04:00:00,2018-02-12,23,725090,14739,300,51.0,22000,0.6,12.920000000000002,33.08
5241,2018-02-12 22:00:00,15026.0,ISNE,2018-02-13 03:00:00,2018-02-12,22,725090,14739,310,31.0,22000,1.1,12.920000000000002,33.98
5242,2018-02-12 21:00:00,15940.0,ISNE,2018-02-13 02:00:00,2018-02-12,21,725090,14739,320,41.0,22000,2.2,12.920000000000002,35.96
5243,2018-02-12 20:00:00,16532.0,ISNE,2018-02-13 01:00:00,2018-02-12,20,725090,14739,320,51.0,22000,2.8,12.020000000000005,37.04
5244,2018-02-12 19:00:00,16873.0,ISNE,2018-02-13 00:00:00,2018-02-12,19,725090,14739,320,46.0,22000,3.3,14.0,37.94
5245,2018-02-12 18:00:00,16343.0,ISNE,2018-02-12 23:00:00,2018-02-12,18,725090,14739,300,46.0,22000,4.4,12.920000000000002,39.92
5246,2018-02-12 17:00:00,14976.0,ISNE,2018-02-12 22:00:00,2018-02-12,17,725090,14739,310,46.0,22000,5.0,14.0,41.0
5247,2018-02-12 16:00:00,14238.0,ISNE,2018-02-12 21:00:00,2018-02-12,16,725090,14739,320,57.0,22000,6.1,15.979999999999995,42.98
5248,2018-02-12 15:00:00,14046.0,ISNE,2018-02-12 20:00:00,2018-02-12,15,725090,14739,320,62.0,6096,6.1,17.96,42.98
5249,2018-02-12 14:00:00,14448.0,ISNE,2018-02-12 19:00:00,2018-02-12,14,725090,14739,310,67.0,4267,5.6,19.94,42.08
5250,2018-02-12 13:00:00,14778.0,ISNE,2018-02-12 18:00:00,2018-02-12,13,725090,14739,320,72.0,4267,5.6,21.92,42.08
5251,2018-02-12 12:00:00,15002.0,ISNE,2018-02-12 17:00:00,2018-02-12,12,725090,14739,310,46.0,3658,5.6,26.06,42.08
5252,2018-02-12 11:00:00,15051.0,ISNE,2018-02-12 16:00:00,2018-02-12,11,725090,14739,320,57.0,3353,5.6,28.04,42.08
5253,2018-02-12 10:00:00,15001.0,ISNE,2018-02-12 15:00:00,2018-02-12,10,725090,14739,310,62.0,3658,6.1,30.02,42.98
5254,2018-02-12 09:00:00,14844.0,ISNE,2018-02-12 14:00:00,2018-02-12,9,725090,14739,310,51.0,6096,6.7,35.06,44.06
5255,2018-02-12 08:00:00,14617.0,ISNE,2018-02-12 13:00:00,2018-02-12,8,725090,14739,310,57.0,3048,6.1,37.04,42.98
5256,2018-02-12 07:00:00,13588.0,ISNE,2018-02-12 12:00:00,2018-02-12,7,725090,14739,280,67.0,6096,7.8,39.02,46.04
5257,2018-02-12 06:00:00,12017.0,ISNE,2018-02-12 11:00:00,2018-02-12,6,725090,14739,280,51.0,975,8.3,42.08,46.94
5258,2018-02-12 05:00:00,10972.0,ISNE,2018-02-12 10:00:00,2018-02-12,5,725090,14739,290,62.0,91,5.6,41.0,42.08
5259,2018-02-12 04:00:00,10828.0,ISNE,2018-02-12 09:00:00,2018-02-12,4,725090,14739,300,36.0,91,4.4,39.02,39.92
5260,2018-02-12 03:00:00,11193.0,ISNE,2018-02-12 08:00:00,2018-02-12,3,725090,14739,999,0.0,91,3.3,37.94,37.94
5261,2018-02-12 02:00:00,11193.0,ISNE,2018-02-12 07:00:00,2018-02-12,2,725090,14739,999,0.0,91,3.0,37.4,37.4
5262,2018-02-12 01:00:00,11250.0,ISNE,2018-02-12 06:00:00,2018-02-12,1,725090,14739,999,0.0,122,3.3,37.04,37.94
5263,2018-02-12 00:00:00,11474.0,ISNE,2018-02-12 05:00:00,2018-02-12,0,725090,14739,350,15.0,152,3.3,35.96,37.94
5264,2018-02-11 23:00:00,12407.0,ISNE,2018-02-12 04:00:00,2018-02-11,23,725090,14739,320,26.0,122,3.3,37.04,37.94
5265,2018-02-11 22:00:00,13474.0,ISNE,2018-02-12 03:00:00,2018-02-11,22,725090,14739,300,31.0,122,3.3,37.94,37.94
5266,2018-02-11 21:00:00,14435.0,ISNE,2018-02-12 02:00:00,2018-02-11,21,725090,14739,300,41.0,152,3.3,37.04,37.94
5267,2018-02-11 20:00:00,15125.0,ISNE,2018-02-12 01:00:00,2018-02-11,20,725090,14739,320,21.0,122,3.9,37.94,39.02
5268,2018-02-11 19:00:00,15651.0,ISNE,2018-02-12 00:00:00,2018-02-11,19,725090,14739,310,26.0,122,4.4,39.92,39.92
5269,2018-02-11 18:00:00,15710.0,ISNE,2018-02-11 23:00:00,2018-02-11,18,725090,14739,360,26.0,91,4.4,39.92,39.92
5270,2018-02-11 17:00:00,14957.0,ISNE,2018-02-11 22:00:00,2018-02-11,17,725090,14739,20,26.0,91,4.4,39.02,39.92
5271,2018-02-11 16:00:00,14459.0,ISNE,2018-02-11 21:00:00,2018-02-11,16,725090,14739,50,41.0,122,3.9,37.94,39.02
5272,2018-02-11 15:00:00,14317.0,ISNE,2018-02-11 20:00:00,2018-02-11,15,725090,14739,50,57.0,152,4.0,37.4,39.2
5273,2018-02-11 14:00:00,14332.0,ISNE,2018-02-11 19:00:00,2018-02-11,14,725090,14739,50,41.0,152,3.9,37.94,39.02
5274,2018-02-11 13:00:00,14372.0,ISNE,2018-02-11 18:00:00,2018-02-11,13,725090,14739,60,41.0,183,3.3,37.04,37.94
5275,2018-02-11 12:00:00,14203.0,ISNE,2018-02-11 17:00:00,2018-02-11,12,725090,14739,20,41.0,152,3.3,37.04,37.94
5276,2018-02-11 11:00:00,13899.0,ISNE,2018-02-11 16:00:00,2018-02-11,11,725090,14739,40,31.0,152,3.3,37.04,37.94
5277,2018-02-11 10:00:00,13381.0,ISNE,2018-02-11 15:00:00,2018-02-11,10,725090,14739,30,41.0,213,3.9,37.94,39.02
5278,2018-02-11 09:00:00,12797.0,ISNE,2018-02-11 14:00:00,2018-02-11,9,725090,14739,40,36.0,122,4.4,39.02,39.92
5279,2018-02-11 08:00:00,12452.0,ISNE,2018-02-11 13:00:00,2018-02-11,8,725090,14739,50,46.0,152,5.0,41.0,41.0
5280,2018-02-11 07:00:00,11895.0,ISNE,2018-02-11 12:00:00,2018-02-11,7,725090,14739,20,21.0,1219,7.0,44.6,44.6
5281,2018-02-11 06:00:00,11845.0,ISNE,2018-02-11 11:00:00,2018-02-11,6,725090,14739,360,15.0,518,7.2,44.06,44.96
5282,2018-02-11 05:00:00,11856.0,ISNE,2018-02-11 10:00:00,2018-02-11,5,725090,14739,360,15.0,427,7.8,46.04,46.04
5283,2018-02-11 04:00:00,11845.0,ISNE,2018-02-11 09:00:00,2018-02-11,4,725090,14739,300,26.0,183,8.3,46.04,46.94
5284,2018-02-11 03:00:00,11837.0,ISNE,2018-02-11 08:00:00,2018-02-11,3,725090,14739,310,31.0,427,8.9,46.94,48.02
5285,2018-02-11 02:00:00,11636.0,ISNE,2018-02-11 07:00:00,2018-02-11,2,725090,14739,230,26.0,305,7.8,46.04,46.04
5286,2018-02-11 01:00:00,11586.0,ISNE,2018-02-11 06:00:00,2018-02-11,1,725090,14739,220,31.0,457,7.8,46.04,46.04
5287,2018-02-11 00:00:00,12074.0,ISNE,2018-02-11 05:00:00,2018-02-11,0,725090,14739,250,21.0,244,9.4,48.02,48.92
5288,2018-02-10 23:00:00,12958.0,ISNE,2018-02-11 04:00:00,2018-02-10,23,725090,14739,160,31.0,244,7.8,44.96,46.04
5289,2018-02-10 22:00:00,13854.0,ISNE,2018-02-11 03:00:00,2018-02-10,22,725090,14739,160,21.0,244,7.8,44.96,46.04
5290,2018-02-10 21:00:00,14153.0,ISNE,2018-02-11 02:00:00,2018-02-10,21,725090,14739,180,36.0,305,7.8,46.04,46.04
5291,2018-02-10 20:00:00,14650.0,ISNE,2018-02-11 01:00:00,2018-02-10,20,725090,14739,190,51.0,305,8.3,46.04,46.94
5292,2018-02-10 19:00:00,15117.0,ISNE,2018-02-11 00:00:00,2018-02-10,19,725090,14739,190,51.0,2743,9.4,46.04,48.92
5293,2018-02-10 18:00:00,15161.0,ISNE,2018-02-10 23:00:00,2018-02-10,18,725090,14739,190,51.0,1981,8.3,44.06,46.94
5294,2018-02-10 17:00:00,14399.0,ISNE,2018-02-10 22:00:00,2018-02-10,17,725090,14739,180,46.0,2438,9.4,44.06,48.92
5295,2018-02-10 16:00:00,13999.0,ISNE,2018-02-10 21:00:00,2018-02-10,16,725090,14739,190,41.0,914,10.0,44.06,50.0
5296,2018-02-10 15:00:00,14072.0,ISNE,2018-02-10 20:00:00,2018-02-10,15,725090,14739,190,51.0,1829,10.6,44.06,51.08
5297,2018-02-10 14:00:00,14224.0,ISNE,2018-02-10 19:00:00,2018-02-10,14,725090,14739,180,46.0,823,10.6,44.06,51.08
5298,2018-02-10 13:00:00,14051.0,ISNE,2018-02-10 18:00:00,2018-02-10,13,725090,14739,200,62.0,1372,11.1,44.06,51.98
5299,2018-02-10 12:00:00,14175.0,ISNE,2018-02-10 17:00:00,2018-02-10,12,725090,14739,210,62.0,1036,10.6,44.06,51.08
5300,2018-02-10 11:00:00,14337.0,ISNE,2018-02-10 16:00:00,2018-02-10,11,725090,14739,210,31.0,1494,8.3,42.08,46.94
5301,2018-02-10 10:00:00,14379.0,ISNE,2018-02-10 15:00:00,2018-02-10,10,725090,14739,999,0.0,1036,5.6,39.92,42.08
5302,2018-02-10 09:00:00,14031.0,ISNE,2018-02-10 14:00:00,2018-02-10,9,725090,14739,180,36.0,213,4.4,37.94,39.92
5303,2018-02-10 08:00:00,13369.0,ISNE,2018-02-10 13:00:00,2018-02-10,8,725090,14739,170,21.0,244,3.3,37.04,37.94
5304,2018-02-10 07:00:00,12718.0,ISNE,2018-02-10 12:00:00,2018-02-10,7,725090,14739,170,31.0,274,2.0,35.6,35.6
5305,2018-02-10 06:00:00,12385.0,ISNE,2018-02-10 11:00:00,2018-02-10,6,725090,14739,180,51.0,396,2.8,33.98,37.04
5306,2018-02-10 05:00:00,12513.0,ISNE,2018-02-10 10:00:00,2018-02-10,5,725090,14739,190,26.0,884,1.1,30.02,33.98
5307,2018-02-10 04:00:00,12430.0,ISNE,2018-02-10 09:00:00,2018-02-10,4,725090,14739,190,21.0,22000,0.6,30.02,33.08
5308,2018-02-10 03:00:00,12296.0,ISNE,2018-02-10 08:00:00,2018-02-10,3,725090,14739,200,31.0,22000,0.0,28.04,32.0
5309,2018-02-10 02:00:00,12296.0,ISNE,2018-02-10 07:00:00,2018-02-10,2,725090,14739,190,31.0,22000,-0.6,26.96,30.92
5310,2018-02-10 01:00:00,12523.0,ISNE,2018-02-10 06:00:00,2018-02-10,1,725090,14739,180,46.0,3048,-0.6,26.06,30.92
5311,2018-02-10 00:00:00,13270.0,ISNE,2018-02-10 05:00:00,2018-02-10,0,725090,14739,180,46.0,2896,-0.6,24.98,30.92
5312,2018-02-09 23:00:00,14303.0,ISNE,2018-02-10 04:00:00,2018-02-09,23,725090,14739,190,51.0,2743,-1.1,23.0,30.02
5313,2018-02-09 22:00:00,15352.0,ISNE,2018-02-10 03:00:00,2018-02-09,22,725090,14739,200,41.0,2134,-1.1,21.02,30.02
5314,2018-02-09 21:00:00,16153.0,ISNE,2018-02-10 02:00:00,2018-02-09,21,725090,14739,210,62.0,2743,-1.1,19.04,30.02
5315,2018-02-09 20:00:00,16725.0,ISNE,2018-02-10 01:00:00,2018-02-09,20,725090,14739,200,62.0,6096,-1.1,17.06,30.02
5316,2018-02-09 19:00:00,17171.0,ISNE,2018-02-10 00:00:00,2018-02-09,19,725090,14739,200,57.0,6096,-0.6,15.979999999999995,30.92
5317,2018-02-09 18:00:00,17119.0,ISNE,2018-02-09 23:00:00,2018-02-09,18,725090,14739,170,41.0,6096,-1.1,15.079999999999998,30.02
5318,2018-02-09 17:00:00,16282.0,ISNE,2018-02-09 22:00:00,2018-02-09,17,725090,14739,190,57.0,6096,-0.6,15.079999999999998,30.92
5319,2018-02-09 16:00:00,15877.0,ISNE,2018-02-09 21:00:00,2018-02-09,16,725090,14739,190,57.0,6096,0.0,14.0,32.0
5320,2018-02-09 15:00:00,15663.0,ISNE,2018-02-09 20:00:00,2018-02-09,15,725090,14739,250,51.0,6096,0.0,12.020000000000005,32.0
5321,2018-02-09 14:00:00,15522.0,ISNE,2018-02-09 19:00:00,2018-02-09,14,725090,14739,250,41.0,2743,-0.6,10.94,30.92
5322,2018-02-09 13:00:00,15496.0,ISNE,2018-02-09 18:00:00,2018-02-09,13,725090,14739,240,41.0,2896,-1.1,10.94,30.02
5323,2018-02-09 12:00:00,15597.0,ISNE,2018-02-09 17:00:00,2018-02-09,12,725090,14739,280,51.0,9144,-1.1,8.96,30.02
5324,2018-02-09 11:00:00,15880.0,ISNE,2018-02-09 16:00:00,2018-02-09,11,725090,14739,280,51.0,9144,-2.2,10.04,28.04
5325,2018-02-09 10:00:00,16167.0,ISNE,2018-02-09 15:00:00,2018-02-09,10,725090,14739,240,51.0,7620,-2.8,10.94,26.96
5326,2018-02-09 09:00:00,16549.0,ISNE,2018-02-09 14:00:00,2018-02-09,9,725090,14739,270,51.0,22000,-3.9,10.04,24.98
5327,2018-02-09 08:00:00,16766.0,ISNE,2018-02-09 13:00:00,2018-02-09,8,725090,14739,260,41.0,22000,-4.4,10.94,24.08
5328,2018-02-09 07:00:00,15925.0,ISNE,2018-02-09 12:00:00,2018-02-09,7,725090,14739,260,41.0,22000,-5.6,10.94,21.92
5329,2018-02-09 06:00:00,14135.0,ISNE,2018-02-09 11:00:00,2018-02-09,6,725090,14739,260,67.0,22000,-5.0,10.94,23.0
5330,2018-02-09 05:00:00,13113.0,ISNE,2018-02-09 10:00:00,2018-02-09,5,725090,14739,260,46.0,22000,-5.0,10.94,23.0
5331,2018-02-09 04:00:00,12707.0,ISNE,2018-02-09 09:00:00,2018-02-09,4,725090,14739,250,67.0,22000,-4.4,10.94,24.08
5332,2018-02-09 03:00:00,12639.0,ISNE,2018-02-09 08:00:00,2018-02-09,3,725090,14739,260,51.0,22000,-4.4,10.94,24.08
5333,2018-02-09 02:00:00,12742.0,ISNE,2018-02-09 07:00:00,2018-02-09,2,725090,14739,290,51.0,22000,-4.4,12.020000000000005,24.08
5334,2018-02-09 01:00:00,13042.0,ISNE,2018-02-09 06:00:00,2018-02-09,1,725090,14739,290,51.0,22000,-4.4,12.020000000000005,24.08
5335,2018-02-09 00:00:00,13664.0,ISNE,2018-02-09 05:00:00,2018-02-09,0,725090,14739,260,51.0,22000,-3.9,12.020000000000005,24.98
5336,2018-02-08 23:00:00,14675.0,ISNE,2018-02-09 04:00:00,2018-02-08,23,725090,14739,260,57.0,22000,-3.9,12.920000000000002,24.98
5337,2018-02-08 22:00:00,15864.0,ISNE,2018-02-09 03:00:00,2018-02-08,22,725090,14739,270,51.0,3658,-3.9,12.920000000000002,24.98
5338,2018-02-08 21:00:00,16780.0,ISNE,2018-02-09 02:00:00,2018-02-08,21,725090,14739,270,62.0,3658,-3.3,12.920000000000002,26.06
5339,2018-02-08 20:00:00,17336.0,ISNE,2018-02-09 01:00:00,2018-02-08,20,725090,14739,290,46.0,22000,-2.2,14.0,28.04
5340,2018-02-08 19:00:00,17617.0,ISNE,2018-02-09 00:00:00,2018-02-08,19,725090,14739,270,51.0,22000,-2.2,15.079999999999998,28.04
5341,2018-02-08 18:00:00,17248.0,ISNE,2018-02-08 23:00:00,2018-02-08,18,725090,14739,290,41.0,22000,-2.2,14.0,28.04
5342,2018-02-08 17:00:00,16023.0,ISNE,2018-02-08 22:00:00,2018-02-08,17,725090,14739,300,46.0,22000,-2.2,14.0,28.04
5343,2018-02-08 16:00:00,15262.0,ISNE,2018-02-08 21:00:00,2018-02-08,16,725090,14739,290,46.0,22000,-1.7,15.079999999999998,28.94
5344,2018-02-08 15:00:00,15008.0,ISNE,2018-02-08 20:00:00,2018-02-08,15,725090,14739,300,46.0,22000,-1.7,15.079999999999998,28.94
5345,2018-02-08 14:00:00,15034.0,ISNE,2018-02-08 19:00:00,2018-02-08,14,725090,14739,290,62.0,1036,-2.2,15.079999999999998,28.04
5346,2018-02-08 13:00:00,15156.0,ISNE,2018-02-08 18:00:00,2018-02-08,13,725090,14739,280,62.0,22000,-2.2,14.0,28.04
5347,2018-02-08 12:00:00,15378.0,ISNE,2018-02-08 17:00:00,2018-02-08,12,725090,14739,320,46.0,22000,-2.2,14.0,28.04
5348,2018-02-08 11:00:00,15631.0,ISNE,2018-02-08 16:00:00,2018-02-08,11,725090,14739,300,62.0,22000,-2.8,12.920000000000002,26.96
5349,2018-02-08 10:00:00,16012.0,ISNE,2018-02-08 15:00:00,2018-02-08,10,725090,14739,310,57.0,22000,-3.3,12.920000000000002,26.06
5350,2018-02-08 09:00:00,16378.0,ISNE,2018-02-08 14:00:00,2018-02-08,9,725090,14739,320,72.0,22000,-4.4,12.020000000000005,24.08
5351,2018-02-08 08:00:00,16227.0,ISNE,2018-02-08 13:00:00,2018-02-08,8,725090,14739,310,62.0,7620,-5.0,12.020000000000005,23.0
5352,2018-02-08 07:00:00,15245.0,ISNE,2018-02-08 12:00:00,2018-02-08,7,725090,14739,320,103.0,6096,-4.4,12.020000000000005,24.08
5353,2018-02-08 06:00:00,13565.0,ISNE,2018-02-08 11:00:00,2018-02-08,6,725090,14739,330,51.0,914,-3.3,15.979999999999995,26.06
5354,2018-02-08 05:00:00,13033.0,ISNE,2018-02-08 10:00:00,2018-02-08,5,725090,14739,320,72.0,914,-2.2,19.04,28.04
5355,2018-02-08 04:00:00,12989.0,ISNE,2018-02-08 09:00:00,2018-02-08,4,725090,14739,300,51.0,7010,-1.7,19.94,28.94
5356,2018-02-08 03:00:00,12830.0,ISNE,2018-02-08 08:00:00,2018-02-08,3,725090,14739,300,82.0,7010,-1.1,21.02,30.02
5357,2018-02-08 02:00:00,12839.0,ISNE,2018-02-08 07:00:00,2018-02-08,2,725090,14739,300,72.0,7010,-0.6,23.0,30.92
5358,2018-02-08 01:00:00,13131.0,ISNE,2018-02-08 06:00:00,2018-02-08,1,725090,14739,290,72.0,4267,0.6,24.98,33.08
5359,2018-02-08 00:00:00,13308.0,ISNE,2018-02-08 05:00:00,2018-02-08,0,725090,14739,290,67.0,3658,1.1,30.92,33.98
5360,2018-02-07 23:00:00,13925.0,ISNE,2018-02-08 04:00:00,2018-02-07,23,725090,14739,310,46.0,1829,1.1,32.0,33.98
5361,2018-02-07 22:00:00,15161.0,ISNE,2018-02-08 03:00:00,2018-02-07,22,725090,14739,300,41.0,1676,1.1,32.0,33.98
5362,2018-02-07 21:00:00,16290.0,ISNE,2018-02-08 02:00:00,2018-02-07,21,725090,14739,290,67.0,335,2.2,33.98,35.96
5363,2018-02-07 20:00:00,17197.0,ISNE,2018-02-08 01:00:00,2018-02-07,20,725090,14739,250,82.0,183,5.6,41.0,42.08
5364,2018-02-07 19:00:00,17923.0,ISNE,2018-02-08 00:00:00,2018-02-07,19,725090,14739,180,26.0,152,1.1,33.98,33.98
5365,2018-02-07 18:00:00,18176.0,ISNE,2018-02-07 23:00:00,2018-02-07,18,725090,14739,120,36.0,213,1.7,35.06,35.06
5366,2018-02-07 17:00:00,17481.0,ISNE,2018-02-07 22:00:00,2018-02-07,17,725090,14739,50,26.0,152,1.7,33.98,35.06
5367,2018-02-07 16:00:00,17142.0,ISNE,2018-02-07 21:00:00,2018-02-07,16,725090,14739,40,21.0,91,1.1,33.98,33.98
5368,2018-02-07 15:00:00,17222.0,ISNE,2018-02-07 20:00:00,2018-02-07,15,725090,14739,110,15.0,122,0.6,33.08,33.08
5369,2018-02-07 14:00:00,17438.0,ISNE,2018-02-07 19:00:00,2018-02-07,14,725090,14739,90,36.0,91,0.6,32.0,33.08
5370,2018-02-07 13:00:00,17511.0,ISNE,2018-02-07 18:00:00,2018-02-07,13,725090,14739,100,46.0,122,0.0,32.0,32.0
5371,2018-02-07 12:00:00,17435.0,ISNE,2018-02-07 17:00:00,2018-02-07,12,725090,14739,100,31.0,701,0.0,26.96,32.0
5372,2018-02-07 11:00:00,17139.0,ISNE,2018-02-07 16:00:00,2018-02-07,11,725090,14739,999,0.0,1006,0.6,26.06,33.08
5373,2018-02-07 10:00:00,16724.0,ISNE,2018-02-07 15:00:00,2018-02-07,10,725090,14739,50,21.0,1219,-1.1,21.92,30.02
5374,2018-02-07 09:00:00,16492.0,ISNE,2018-02-07 14:00:00,2018-02-07,9,725090,14739,350,31.0,6096,-2.8,17.06,26.96
5375,2018-02-07 08:00:00,16217.0,ISNE,2018-02-07 13:00:00,2018-02-07,8,725090,14739,340,36.0,6096,-3.3,15.079999999999998,26.06
5376,2018-02-07 07:00:00,15341.0,ISNE,2018-02-07 12:00:00,2018-02-07,7,725090,14739,340,26.0,7620,-3.9,14.0,24.98
5377,2018-02-07 06:00:00,14272.0,ISNE,2018-02-07 11:00:00,2018-02-07,6,725090,14739,350,15.0,22000,-3.9,15.079999999999998,24.98
5378,2018-02-07 05:00:00,13601.0,ISNE,2018-02-07 10:00:00,2018-02-07,5,725090,14739,340,21.0,22000,-3.3,14.0,26.06
5379,2018-02-07 04:00:00,13230.0,ISNE,2018-02-07 09:00:00,2018-02-07,4,725090,14739,330,21.0,22000,-3.9,14.0,24.98
5380,2018-02-07 03:00:00,13181.0,ISNE,2018-02-07 08:00:00,2018-02-07,3,725090,14739,330,31.0,22000,-3.3,14.0,26.06
5381,2018-02-07 02:00:00,13302.0,ISNE,2018-02-07 07:00:00,2018-02-07,2,725090,14739,320,26.0,22000,-2.8,14.0,26.96
5382,2018-02-07 01:00:00,13184.0,ISNE,2018-02-07 06:00:00,2018-02-07,1,725090,14739,320,36.0,22000,-2.2,15.079999999999998,28.04
5383,2018-02-07 00:00:00,13419.0,ISNE,2018-02-07 05:00:00,2018-02-07,0,725090,14739,310,31.0,22000,-1.7,15.079999999999998,28.94
5384,2018-02-06 23:00:00,14469.0,ISNE,2018-02-07 04:00:00,2018-02-06,23,725090,14739,300,26.0,22000,-1.1,17.06,30.02
5385,2018-02-06 22:00:00,15649.0,ISNE,2018-02-07 03:00:00,2018-02-06,22,725090,14739,320,26.0,22000,-1.1,17.96,30.02
5386,2018-02-06 21:00:00,16591.0,ISNE,2018-02-07 02:00:00,2018-02-06,21,725090,14739,300,21.0,22000,-0.6,17.96,30.92
5387,2018-02-06 20:00:00,17190.0,ISNE,2018-02-07 01:00:00,2018-02-06,20,725090,14739,290,36.0,22000,0.0,17.96,32.0
5388,2018-02-06 19:00:00,17577.0,ISNE,2018-02-07 00:00:00,2018-02-06,19,725090,14739,280,31.0,22000,0.0,19.04,32.0
5389,2018-02-06 18:00:00,17294.0,ISNE,2018-02-06 23:00:00,2018-02-06,18,725090,14739,250,46.0,22000,0.0,17.96,32.0
5390,2018-02-06 17:00:00,16152.0,ISNE,2018-02-06 22:00:00,2018-02-06,17,725090,14739,270,41.0,2591,0.0,19.94,32.0
5391,2018-02-06 16:00:00,15562.0,ISNE,2018-02-06 21:00:00,2018-02-06,16,725090,14739,270,41.0,2591,0.0,19.94,32.0
5392,2018-02-06 15:00:00,15718.0,ISNE,2018-02-06 20:00:00,2018-02-06,15,725090,14739,220,36.0,2896,0.0,19.94,32.0
5393,2018-02-06 13:00:00,15701.0,ISNE,2018-02-06 18:00:00,2018-02-06,13,725090,14739,240,57.0,3048,-1.1,17.96,30.02
5394,2018-02-06 12:00:00,16099.0,ISNE,2018-02-06 17:00:00,2018-02-06,12,725090,14739,240,46.0,1036,-2.0,19.4,28.4
5395,2018-02-06 11:00:00,16534.0,ISNE,2018-02-06 16:00:00,2018-02-06,11,725090,14739,240,57.0,914,-2.8,15.079999999999998,26.96
5396,2018-02-06 10:00:00,16623.0,ISNE,2018-02-06 15:00:00,2018-02-06,10,725090,14739,220,41.0,2134,-2.8,8.059999999999999,26.96
5397,2018-02-06 09:00:00,16615.0,ISNE,2018-02-06 14:00:00,2018-02-06,9,725090,14739,220,36.0,2438,-3.3,8.96,26.06
5398,2018-02-06 08:00:00,16511.0,ISNE,2018-02-06 13:00:00,2018-02-06,8,725090,14739,230,41.0,3048,-3.9,8.059999999999999,24.98
5399,2018-02-06 07:00:00,15530.0,ISNE,2018-02-06 12:00:00,2018-02-06,7,725090,14739,180,21.0,3353,-4.4,10.04,24.08
5400,2018-02-06 06:00:00,13760.0,ISNE,2018-02-06 11:00:00,2018-02-06,6,725090,14739,180,26.0,4877,-4.4,8.059999999999999,24.08
5401,2018-02-06 05:00:00,12978.0,ISNE,2018-02-06 10:00:00,2018-02-06,5,725090,14739,280,21.0,5486,-5.0,6.979999999999998,23.0
5402,2018-02-06 04:00:00,12660.0,ISNE,2018-02-06 09:00:00,2018-02-06,4,725090,14739,290,36.0,22000,-5.6,6.080000000000003,21.92
5403,2018-02-06 03:00:00,12643.0,ISNE,2018-02-06 08:00:00,2018-02-06,3,725090,14739,270,46.0,22000,-5.6,6.080000000000003,21.92
5404,2018-02-06 02:00:00,12779.0,ISNE,2018-02-06 07:00:00,2018-02-06,2,725090,14739,290,41.0,22000,-5.6,6.080000000000003,21.92
